Date,Time,GAlt(m),VFAS(V),Alt(m),Fuel(%),GPS,GPS,RxBt(V),RSSI(dB),VSpd(m/s),Hdg(@),0450,AccX(g),AccY(g),Tmp1(@C),GAlt(m),A4(V),GSpd(kts),Curr(A),GPS,Hdg(@),AccY(g),AccZ(g),Tmp1(@C),Tmp2(@C),0420,VFAS(V),GPS,Tmp1(@C),Curr(A),AccZ(g),0450,AccX(g),AccY(g),AccZ(g),Tmp1(@C),Rud,Ele,Thr,Ail,S1,S2,SA,SB,SC,SD,SF,SH,LSW,TxBat(V)
2022-05-14,12:28:24.480,381.6,4.11,176.2,230,50.025603 20.073635,50.026316 20.079565,4.8,80,-0.4,250.10,2487,0.05,0.04,15,195.7,4.11,16.1,3.5,50.026228 20.071965,304.40,0.08,1.19,15,3822,415,4.12,50.023713 20.073935,8215,6.0,1.40,2479,0.36,0.11,0.87,15,-12,-15,-133,6,-89,564,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:28:25.480,381.1,4.11,175.3,230,50.025561 20.073495,50.026316 20.079565,4.8,80,-0.4,244.80,2430,0.00,0.04,15,195.7,4.11,15.3,3.4,50.026228 20.071965,304.40,0.03,0.98,15,3923,411,4.12,50.023713 20.073935,8215,6.0,1.40,2479,0.36,0.11,0.87,15,-12,-16,-133,5,-89,565,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:28:26.480,381.3,4.11,175.3,232,50.025533 20.073423,50.026316 20.079565,4.8,80,0.0,243.10,2419,0.00,0.04,15,195.7,4.11,15.3,3.5,50.026228 20.071965,304.40,0.03,0.86,15,3923,404,4.12,50.023713 20.073935,8215,6.0,1.40,2479,0.36,0.11,0.87,15,-12,-16,-133,6,-89,565,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:28:27.500,381.5,4.11,175.5,233,50.025500 20.073356,50.026316 20.079565,4.8,78,0.0,241.80,2419,0.00,0.04,15,195.7,4.11,12.6,4.8,50.026228 20.071965,304.40,0.08,0.71,15,3923,400,4.12,50.023713 20.073935,8215,6.0,1.40,2479,0.36,0.11,0.87,15,-12,-15,-133,6,-89,565,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:28:28.510,382.1,4.11,176.6,233,50.025481 20.073275,50.026316 20.079565,4.8,78,1.2,242.10,2428,0.22,0.04,15,195.7,4.11,14.4,5.8,50.026228 20.071965,304.40,0.04,1.39,15,3923,396,4.12,50.023713 20.073935,8215,6.0,1.40,2479,0.36,0.11,0.87,15,-12,-15,-133,6,-89,565,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:28:29.510,383.7,4.11,177.8,236,50.025481 20.073153,50.026316 20.079565,4.8,78,0.7,247.40,2453,0.00,0.04,15,195.7,4.11,15.5,5.4,50.026228 20.071965,304.40,0.03,1.24,15,3923,394,4.12,50.023713 20.073935,8215,6.0,1.40,2479,0.36,0.11,0.87,15,-12,-16,-133,6,-89,565,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:28:30.510,384.2,4.10,178.2,237,50.025425 20.073048,50.026316 20.079565,4.8,78,-0.3,249.50,2453,-0.07,0.04,15,195.7,4.10,14.8,3.2,50.026228 20.071965,304.40,0.07,1.01,15,3923,386,4.12,50.023713 20.073935,8215,6.0,1.40,2479,0.36,0.11,0.87,15,-12,-16,-133,6,-89,564,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:28:31.510,383.7,4.10,178.2,238,50.025391 20.072930,50.026316 20.079565,4.8,78,-0.5,251.80,2500,-0.09,0.04,15,195.7,4.10,14.5,3.1,50.026228 20.071965,304.40,0.01,0.94,15,3923,383,4.12,50.023713 20.073935,8215,6.0,1.40,2479,0.36,0.11,0.87,15,-12,-16,-133,6,-89,565,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:28:32.510,383.9,4.10,177.8,238,50.025373 20.072853,50.026316 20.079565,4.8,80,-1.1,247.20,2500,-0.03,0.04,15,195.7,4.10,13.7,3.0,50.026228 20.071965,304.40,0.07,0.72,15,3923,378,4.12,50.023713 20.073935,8215,6.0,1.40,2479,0.36,0.11,0.87,15,-12,-16,-133,6,-89,564,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:28:33.510,382.5,4.10,177.3,239,50.025365 20.072763,50.025350 20.079565,4.8,80,-1.4,250.70,2490,0.01,0.04,15,195.7,4.10,13.7,3.0,50.026228 20.071965,304.40,0.05,1.05,15,3923,376,4.12,50.023713 20.073935,8215,6.0,1.40,2479,0.36,0.11,0.87,15,-11,-198,-133,6,-89,565,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:28:34.510,381.9,4.10,175.6,240,50.025318 20.072691,50.025350 20.079565,4.8,80,-0.8,247.60,2477,0.01,0.04,15,195.7,4.10,13.3,3.2,50.026228 20.071965,304.40,0.05,1.25,15,3923,371,4.12,50.023713 20.073935,8215,6.0,1.40,2479,0.36,0.11,0.87,15,-12,-383,-133,6,-89,565,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:28:35.510,381.9,4.10,175.6,241,50.025306 20.072625,50.025350 20.079565,4.8,82,-0.8,247.60,2412,0.23,0.04,15,195.7,4.10,12.8,4.7,50.026228 20.071965,304.40,0.03,1.04,15,3923,368,4.12,50.023713 20.073935,8215,6.0,1.40,2479,0.36,0.11,0.87,15,-12,-450,-133,6,-89,565,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:28:36.510,382.7,4.10,176.0,243,50.025266 20.072545,50.025350 20.079565,4.8,82,-0.8,247.60,2416,0.23,0.04,15,195.7,4.10,13.2,5.6,50.026228 20.071965,304.40,0.05,1.01,15,3821,366,4.12,50.023713 20.073935,8215,6.0,1.40,2479,0.36,0.11,0.87,15,-11,-447,7,6,-89,564,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:28:37.550,382.7,4.10,176.0,244,50.025266 20.072385,50.025350 20.079565,4.8,82,-0.8,245.40,2416,0.23,0.04,15,195.7,4.10,13.2,5.6,50.026228 20.071965,304.40,0.05,1.01,15,3821,366,4.12,50.023713 20.073935,8215,6.0,1.40,2479,0.36,0.11,0.87,15,-12,-437,71,6,-89,565,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:28:38.550,384.5,4.10,177.7,245,50.025225 20.072281,50.025350 20.079565,4.8,82,-0.8,250.10,2499,0.08,0.04,15,195.7,4.10,14.5,3.8,50.026228 20.071965,304.40,0.08,0.98,15,3822,356,4.12,50.023713 20.073935,8215,6.0,1.40,2479,0.36,0.11,0.87,15,-11,-339,73,6,-89,564,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:28:39.550,384.7,4.10,178.3,246,50.025205 20.072241,50.025350 20.079565,4.8,82,0.6,255.50,2526,0.08,0.04,15,195.7,4.10,14.0,4.1,50.026228 20.071965,304.40,0.13,1.15,15,3822,353,4.12,50.023713 20.073935,8215,6.0,1.40,2479,0.36,0.11,0.87,15,-11,-111,73,6,-89,564,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:28:40.550,385.6,4.10,178.8,247,50.025168 20.072098,50.025350 20.079565,4.8,82,0.9,247.10,2452,0.22,0.04,15,195.7,4.10,13.0,5.3,50.026228 20.071965,304.40,0.03,0.71,15,3822,351,4.12,50.023713 20.073935,8215,6.0,1.40,2479,0.36,0.11,0.87,15,-12,-16,71,6,-89,565,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:28:41.550,386.1,4.10,178.8,249,50.025158 20.072098,50.025350 20.079565,4.8,82,0.6,247.10,2458,0.15,0.04,15,195.7,4.10,13.8,5.3,50.026228 20.071965,304.40,0.04,0.87,15,3822,348,4.12,50.023713 20.073935,8215,6.0,1.40,2479,0.36,0.11,0.87,15,-12,-15,73,5,-89,564,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:28:42.550,387.0,4.10,178.8,250,50.025121 20.071963,50.025350 20.079565,4.8,82,0.4,246.70,2480,0.15,0.04,15,195.7,4.10,15.0,3.4,50.026228 20.071965,304.40,0.11,1.10,15,3822,347,4.12,50.023713 20.073935,8215,6.0,1.40,2479,0.36,0.11,0.87,15,-12,-16,71,6,-89,564,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:28:43.570,386.5,4.10,180.2,252,50.025113 20.071783,50.025350 20.079565,4.8,82,-0.4,246.70,2497,0.15,0.04,15,195.7,4.10,14.2,3.1,50.025105 20.071965,304.40,0.11,0.90,15,3822,343,4.12,50.023713 20.073935,8215,6.0,1.40,2479,0.36,0.11,0.87,15,-12,-16,73,6,-89,565,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:28:44.580,386.3,4.10,180.2,252,50.025071 20.071711,50.025350 20.079565,4.8,82,0.3,246.50,2492,-0.01,0.04,15,195.7,4.10,13.5,2.9,50.025105 20.071965,304.40,0.12,0.90,15,3923,341,4.12,50.023713 20.073935,8215,6.0,1.40,2479,0.36,0.11,0.87,15,-11,-15,73,5,-89,564,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:28:45.580,385.7,4.10,179.9,253,50.025051 20.071645,50.025350 20.079565,4.8,82,-0.3,245.70,2455,0.05,0.04,15,195.7,4.10,12.6,3.1,50.025105 20.071965,304.40,0.10,1.07,15,3923,338,4.12,50.023713 20.073935,8215,6.0,1.40,2479,0.36,0.11,0.87,15,-12,-16,71,5,-89,564,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:28:46.580,385.7,4.10,179.1,254,50.025030 20.071523,50.025350 20.079565,4.8,82,-0.1,245.70,2493,0.04,0.04,15,195.7,4.10,13.2,3.6,50.025105 20.071965,304.40,0.02,1.10,15,3923,337,4.12,50.023713 20.073935,8215,6.0,1.40,2479,0.36,0.11,0.87,15,-11,-16,73,5,-89,564,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:28:47.580,385.0,4.10,179.3,255,50.025003 20.071453,50.025350 20.079565,4.8,82,0.1,251.40,2500,0.05,0.04,15,195.7,4.10,13.0,3.6,50.025105 20.071965,304.40,0.02,0.97,15,3923,334,4.12,50.023713 20.073935,8215,6.0,1.40,2479,0.36,0.11,0.87,15,-12,-16,71,5,-89,564,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:28:48.580,384.9,4.10,179.1,256,50.024988 20.071418,50.025350 20.079565,4.8,82,-0.3,251.00,2513,0.09,0.04,15,195.7,4.10,12.8,3.7,50.025105 20.071965,304.40,-0.01,0.65,15,3923,333,4.12,50.023713 20.073935,8215,6.0,1.40,2479,0.36,0.11,0.87,15,-12,-16,73,5,-89,565,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:28:49.580,384.0,4.10,178.6,257,50.024956 20.071295,50.025350 20.079565,4.8,84,-0.5,248.00,2478,0.09,0.04,15,195.7,4.10,13.6,3.7,50.025105 20.071965,304.40,0.04,0.88,15,3923,331,4.12,50.023713 20.073935,8215,6.0,1.40,2479,0.36,0.11,0.87,15,-12,-16,71,5,-89,564,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:28:50.580,383.9,4.10,178.4,258,50.024940 20.071181,50.025350 20.079565,4.8,84,0.8,253.10,2506,0.06,0.04,15,195.7,4.10,14.0,3.8,50.025105 20.071965,304.40,0.04,1.16,15,3923,330,4.12,50.023713 20.073935,8215,6.0,1.40,2479,0.36,0.11,0.87,15,-12,-16,71,6,-89,565,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:28:51.580,384.1,4.10,179.0,258,50.024918 20.071085,50.025350 20.079565,4.8,84,0.3,254.20,2505,0.10,0.04,15,195.7,4.10,14.0,3.9,50.025105 20.071965,304.40,0.08,0.86,15,3822,328,4.12,50.023713 20.073935,8215,6.0,1.40,2479,0.36,0.11,0.87,15,-12,-15,73,6,-89,565,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:28:52.580,384.6,4.10,178.8,260,50.024918 20.071005,50.025350 20.079565,4.8,84,-0.4,248.90,2503,0.07,0.04,15,195.7,4.10,14.7,3.7,50.025105 20.071965,304.40,0.05,1.30,15,3822,328,4.12,50.023713 20.073935,8215,6.0,1.40,2479,0.36,0.11,0.87,15,-12,-16,73,5,-89,565,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:28:53.580,384.1,4.10,178.5,262,50.024873 20.070923,50.025350 20.079565,4.8,84,-0.3,247.80,2503,0.08,0.04,15,195.7,4.10,14.7,3.0,50.025105 20.071965,304.40,0.11,1.30,15,3822,327,4.12,50.023713 20.073935,8215,6.0,1.40,2479,0.36,0.11,0.87,15,-12,-15,71,6,-89,565,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:28:54.580,383.8,4.10,178.2,262,50.024861 20.070781,50.025350 20.079565,4.8,84,-0.2,249.40,2490,-0.03,0.04,15,195.7,4.10,14.7,2.9,50.025105 20.071965,304.40,0.03,1.10,15,3822,327,4.12,50.023713 20.073935,8215,6.0,1.40,2479,0.36,0.11,0.87,15,-12,-16,71,6,-89,565,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:28:55.580,383.6,4.10,178.0,263,50.024843 20.070743,50.025350 20.079565,4.8,84,-0.2,247.70,2493,-0.03,0.04,15,195.7,4.10,14.1,2.9,50.025105 20.071965,304.40,0.03,1.10,15,3822,327,4.12,50.023713 20.073935,8215,6.0,1.40,2479,0.36,0.11,0.87,15,-12,-16,71,6,-89,565,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:28:56.580,383.2,4.10,177.5,264,50.024816 20.070635,50.025350 20.070585,4.8,84,0.3,248.90,2493,0.06,0.04,15,195.7,4.10,12.5,3.6,50.025105 20.071965,304.40,0.03,1.22,15,3822,325,4.12,50.023713 20.073935,8215,6.0,1.40,2479,0.36,0.11,0.87,15,-12,-16,71,6,-89,565,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:28:57.580,383.4,4.10,177.7,265,50.024793 20.070515,50.025350 20.070585,4.8,84,0.1,247.10,2459,0.18,0.04,15,195.7,4.10,12.8,4.7,50.025105 20.071965,304.40,0.03,1.05,8215,3822,325,4.12,50.023713 20.073935,8215,6.0,1.40,2479,0.36,0.11,0.87,15,-12,-15,73,-52,-89,565,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:28:58.580,383.7,4.10,178.0,266,50.024775 20.070441,50.025350 20.070585,4.8,84,0.3,249.70,2466,0.01,0.04,15,195.7,4.10,13.6,3.1,50.025105 20.071965,304.40,0.03,0.91,8215,3822,324,4.12,50.023713 20.073935,8215,3.9,1.40,2479,0.36,0.11,0.87,15,-12,-18,73,-534,-89,565,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:28:59.580,383.7,4.10,178.3,267,50.024730 20.070335,50.025350 20.070585,4.8,84,0.0,232.60,2280,-0.04,0.04,15,195.7,4.10,14.8,3.1,50.025105 20.071965,304.40,-0.01,1.02,8215,3822,322,4.12,50.023713 20.073935,8215,3.9,1.40,2479,0.36,0.11,0.87,15,-12,-18,71,-537,-89,564,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:29:00.580,383.8,4.10,177.9,268,50.024641 20.070298,50.025350 20.070585,4.8,84,-0.5,198.40,1889,0.03,0.04,15,195.7,4.10,20.4,3.1,50.025105 20.071965,304.40,0.05,1.02,8215,3822,317,4.12,50.023713 20.073935,8215,3.9,1.40,2479,0.36,0.11,0.87,15,-12,-15,71,5,-89,565,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:29:01.580,384.0,4.10,177.9,268,50.024560 20.070281,50.025350 20.070585,4.8,84,0.4,197.50,1862,0.03,0.04,15,195.7,4.10,22.3,3.1,50.025105 20.071965,304.40,0.08,0.96,8215,3923,304,4.12,50.023713 20.073935,8215,3.9,1.40,2479,0.36,0.11,0.87,15,-12,-15,71,5,-89,564,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:29:02.580,384.3,4.10,178.1,269,50.024425 20.070268,50.025350 20.070585,4.8,82,0.1,191.20,1866,0.07,0.04,15,195.7,4.10,21.7,3.1,50.025105 20.071965,304.40,0.00,0.88,8215,3822,304,4.12,50.023713 20.073935,8215,3.9,1.40,2479,0.36,0.11,0.87,15,-12,-15,71,4,-89,565,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:29:03.580,383.8,4.10,177.2,269,50.024351 20.070243,50.025350 20.070585,4.8,82,-1.2,185.30,1870,0.09,0.04,15,195.7,4.10,20.4,3.2,50.025105 20.071965,304.40,0.00,0.75,8215,3822,304,4.12,50.023713 20.073935,8215,3.9,1.40,2479,0.36,0.11,0.87,15,-12,-15,71,5,-89,565,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:29:04.580,382.4,4.10,176.5,271,50.024256 20.070226,50.025350 20.070585,4.8,82,-0.8,185.80,1848,0.08,0.04,15,195.7,4.10,20.9,3.3,50.025105 20.071965,304.40,0.00,0.93,8215,3822,277,4.12,50.023713 20.073935,8215,3.9,1.40,2479,0.36,0.11,0.87,15,-12,-15,73,5,-89,564,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:29:05.580,382.2,4.10,176.2,273,50.024256 20.070215,50.024218 20.070585,4.8,82,-0.8,186.30,1848,0.12,0.04,15,195.7,4.10,19.4,3.6,50.025105 20.071965,304.40,0.04,1.10,8215,3822,269,4.12,50.023713 20.073935,8215,3.9,1.40,2479,0.36,0.11,0.87,15,-11,-15,71,6,-89,565,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:29:06.580,382.2,4.10,176.4,274,50.024076 20.070200,50.024218 20.070585,4.8,82,0.7,184.80,1848,0.14,0.04,15,195.7,4.10,19.1,3.8,50.025105 20.071965,304.40,0.04,1.04,8215,3822,269,4.12,50.023713 20.073935,8215,3.9,1.40,2479,0.36,0.11,0.87,15,-11,-15,319,6,-89,565,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:29:07.580,382.7,4.10,176.8,275,50.023991 20.070196,50.024218 20.070585,4.8,82,1.0,185.00,1831,0.19,0.04,15,195.7,4.10,18.5,4.0,50.025105 20.071965,304.40,0.04,0.88,8215,3821,269,4.12,50.023713 20.073935,8215,3.9,1.40,2479,0.36,0.11,0.87,15,-12,-15,357,5,-90,564,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:29:08.580,383.8,4.10,178.0,275,50.023991 20.070185,50.024218 20.070585,4.8,84,1.2,184.40,1831,0.19,0.04,15,195.7,4.10,17.4,4.0,50.025105 20.071965,304.40,0.02,0.95,8215,3820,249,4.12,50.023713 20.073935,8215,3.9,1.40,2479,0.36,0.11,0.87,15,-12,-18,359,-318,-89,565,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:29:09.580,384.6,4.10,178.8,277,50.023806 20.070186,50.024218 20.070585,4.8,84,0.7,176.50,1766,0.19,0.04,15,195.7,4.10,17.4,3.7,50.025105 20.071965,304.40,0.04,0.95,8215,3820,239,4.12,50.023713 20.073935,8215,3.9,1.40,2479,0.36,0.11,0.87,15,-12,-15,357,5,-89,565,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:29:10.580,385.0,4.10,179.1,277,50.023728 20.070203,50.024218 20.070585,4.8,84,0.7,174.00,1718,0.16,0.04,15,195.7,4.10,21.7,3.6,50.025105 20.071965,304.40,0.00,1.04,8215,3819,239,4.12,50.023713 20.073935,8215,3.9,1.40,2479,0.36,0.11,0.87,15,-12,-15,357,5,-89,565,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:29:11.580,385.9,4.10,179.5,278,50.023646 20.070221,50.024218 20.070585,4.8,84,0.7,172.50,1718,0.17,0.04,15,195.7,4.10,22.1,3.5,50.025105 20.071965,304.40,0.04,1.04,8215,3818,217,4.12,50.023713 20.073935,8215,3.9,1.40,2479,0.36,0.11,0.87,15,-12,-15,357,6,-89,564,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:29:12.580,385.9,4.10,180.1,279,50.023545 20.070245,50.024218 20.070585,4.8,84,0.6,171.80,1713,0.14,0.04,15,195.7,4.10,22.0,3.3,50.025105 20.071965,304.40,0.08,0.97,8215,3819,208,4.12,50.023713 20.073935,8215,3.9,1.40,2479,0.36,0.11,0.87,15,-12,-15,357,5,-89,564,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:29:13.580,386.9,4.10,180.2,281,50.023426 20.070271,50.024218 20.070585,4.8,84,0.4,173.30,1723,0.14,0.04,15,195.7,4.10,21.5,3.1,50.025105 20.071965,304.40,0.04,0.97,8215,3818,200,4.12,50.023713 20.073935,8215,3.9,1.40,2479,0.36,0.11,0.87,15,-12,-15,357,6,-89,564,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:29:14.580,387.6,4.10,180.5,281,50.023348 20.070285,50.024218 20.070585,4.8,84,0.6,172.80,1735,0.07,0.04,15,195.7,4.10,21.6,2.9,50.025105 20.071965,304.40,0.04,1.07,8215,3820,191,4.12,50.023713 20.073935,8215,3.9,1.40,2479,0.36,0.11,0.87,15,-12,-55,357,-516,-90,565,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:29:15.580,387.8,4.10,181.2,283,50.023248 20.070295,50.024218 20.070585,4.8,86,0.5,170.00,1740,0.03,0.04,15,195.7,4.10,21.6,2.8,50.025105 20.071965,304.40,0.04,1.05,8215,3819,191,4.12,50.023713 20.073935,8215,3.9,1.40,2479,0.36,0.11,0.87,15,-12,-135,359,-602,-89,565,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:29:16.580,388.6,4.10,181.2,283,50.023100 20.070295,50.024218 20.070585,4.8,86,-0.1,152.10,1600,0.06,0.04,15,195.7,4.10,32.1,2.8,50.025105 20.071965,304.40,0.05,1.21,8215,3820,169,4.12,50.023713 20.073935,8215,3.9,1.40,2479,0.36,0.11,0.87,15,-12,-156,359,-597,-89,565,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:29:17.580,388.4,4.10,180.5,284,50.023043 20.070436,50.024218 20.070585,4.8,86,-0.9,135.40,1444,0.02,0.04,15,195.7,4.10,37.6,2.5,50.025105 20.071965,304.40,0.00,1.21,8215,3819,162,4.12,50.023713 20.073935,8215,3.9,1.40,2479,0.36,0.11,0.87,15,-12,-116,357,-552,-89,564,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:29:18.580,387.3,4.10,179.9,284,50.022840 20.070570,50.024218 20.070585,4.8,76,-0.6,124.20,1339,0.09,0.04,15,195.7,4.10,46.1,2.4,50.025105 20.071965,304.40,0.04,1.25,8215,3820,127,4.12,50.023713 20.073935,8215,3.9,1.40,2479,0.36,0.11,0.87,15,-12,-106,357,-533,-90,564,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:29:19.580,387.5,4.10,180.0,285,50.022670 20.071051,50.024218 20.070585,4.8,76,0.8,113.70,1216,0.08,0.04,15,195.7,4.10,46.1,2.7,50.022735 20.071965,304.40,0.06,1.14,8215,3822,116,4.12,50.023713 20.073935,8215,3.9,1.40,2479,0.36,0.11,0.87,15,-12,-110,357,-540,-89,565,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:29:20.580,388.0,4.10,180.4,285,50.022633 20.071180,50.024218 20.070585,4.8,76,0.9,108.70,1216,0.07,0.04,15,195.7,4.10,49.3,2.7,50.022735 20.071965,304.40,0.00,1.14,8215,3821,85,4.12,50.023713 20.073935,8215,3.9,1.40,2479,0.36,0.11,0.87,15,-11,-114,357,-541,-89,564,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:29:21.580,388.0,4.10,180.4,285,50.022633 20.071180,50.024218 20.070585,4.8,76,0.9,108.70,1216,0.07,0.04,15,195.7,4.10,49.3,2.7,50.022735 20.071965,304.40,0.00,1.14,8215,3821,85,4.12,50.023713 20.073935,8215,3.9,1.40,2479,0.36,0.11,0.87,15,-12,-110,357,-537,-89,565,1,0,1,-1,1,-1,0x0000000000000000,7.6
2022-05-14,12:29:22.600,388.7,4.10,181.2,285,50.022536 20.071973,50.024218 20.070585,4.8,84,-0.5,88.70,917,0.09,0.04,15,195.7,4.10,53.3,2.6,50.022735 20.071965,304.40,0.08,1.37,8215,3820,85,4.12,50.023713 20.073935,8215,3.9,1.40,2479,0.36,0.11,0.87,15,-12,-15,357,2,-89,565,1,0,1,-1,1,-1,0x0000000000000000,7.5
2022-05-14,12:29:23.600,388.9,4.10,181.2,288,50.022536 20.072428,50.024218 20.070585,4.8,86,0.7,73.90,820,0.09,0.04,15,195.7,4.10,52.4,2.5,50.022735 20.071965,304.40,0.08,0.59,8215,3820,59,4.12,50.023713 20.073935,8215,3.9,1.40,2479,0.36,0.11,0.87,15,-12,-16,357,6,-89,565,1,0,1,-1,1,-1,0x0000000000000000,7.5
2022-05-14,12:29:24.600,389.2,4.10,181.2,289,50.022578 20.072720,50.022570 20.070585,4.8,88,-0.3,84.90,837,0.09,0.04,15,195.7,4.10,51.1,2.4,50.022735 20.071965,304.40,0.08,0.91,8215,3822,87,4.12,50.023713 20.073935,8215,3.9,1.40,2479,0.36,0.11,0.87,15,-12,-15,357,6,-89,565,1,0,1,-1,1,-1,0x0000000000000000,7.5
2022-05-14,12:29:25.600,388.2,4.10,181.2,290,50.022613 20.072720,50.022570 20.070585,4.8,88,-1.3,81.90,837,-0.01,0.04,15,195.7,4.10,51.1,2.4,50.022735 20.071965,304.40,0.03,0.91,8215,3822,106,4.12,50.023713 20.073935,8215,3.9,1.40,2479,0.36,0.11,0.87,15,-12,-15,357,5,-89,565,1,0,1,-1,1,-1,0x0000000000000000,7.5
2022-05-14,12:29:26.600,387.2,4.10,179.6,290,50.022638 20.072720,50.022570 20.070585,4.8,88,-1.3,83.60,826,0.02,0.04,15,195.7,4.10,51.0,2.4,50.022735 20.071965,304.40,0.02,0.91,8215,3821,126,4.12,50.023713 20.073935,8215,3.9,1.40,2479,0.36,0.11,0.87,15,-12,-16,357,6,-89,565,1,0,1,-1,1,-1,0x0000000000000000,7.5
2022-05-14,12:29:27.600,387.2,4.10,179.3,291,50.022638 20.073808,50.022570 20.070585,4.8,84,-0.5,79.20,812,0.02,0.04,15,195.7,4.10,50.2,2.5,50.022735 20.071965,304.40,0.04,1.12,8215,3822,157,4.12,50.023713 20.073935,8215,3.9,1.40,2479,0.36,0.11,0.87,15,-12,-15,357,5,-89,564,1,0,1,-1,1,-1,0x0000000000000000,7.5
2022-05-14,12:29:28.600,386.1,4.10,178.5,292,50.022718 20.074305,50.022570 20.070585,4.8,84,-0.3,81.80,809,0.07,0.04,15,195.7,4.10,50.2,2.8,50.022735 20.071965,304.40,0.06,1.07,8215,3821,178,4.12,50.023713 20.073935,8215,3.9,1.40,2479,0.36,0.11,0.87,15,-12,-15,187,5,-89,564,1,0,1,-1,1,-1,0x0000000000000000,7.5
2022-05-14,12:29:29.630,386.1,4.10,178.5,292,50.022733 20.074448,50.022570 20.070585,4.8,84,0.2,79.50,809,0.11,0.04,15,195.7,4.10,50.2,2.9,50.022735 20.071965,304.40,0.06,1.08,8215,3822,189,4.12,50.023713 20.073935,8215,3.9,1.40,2479,0.36,0.11,0.87,15,-12,-16,191,6,-89,565,1,0,1,-1,1,-1,0x0000000000000000,7.5
